ProductKey;OrderDateKey;DueDateKey;ShipDateKey;CustomerKey;PromotionKey;CurrencyKey;SalesTerritoryKey;SalesOrderNumber;SalesOrderLineNumber;RevisionNumber;OrderQuantity;UnitPrice;ExtendedAmount;UnitPriceDiscountPct;DiscountAmount;ProductStandardCost;TotalProductCost;SalesAmount;TaxAmt;Freight;CarrierTrackingNumber;CustomerPONumber;OrderDate;DueDate;ShipDate
571;20130214;20130226;20130221;28107;1;6;9;SO52777;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-02-14T00:00:00;2013-02-26T00:00:00;2013-02-21T00:00:00
575;20130215;20130227;20130222;28327;1;6;9;SO52830;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-15T00:00:00;2013-02-27T00:00:00;2013-02-22T00:00:00
604;20130215;20130227;20130222;26673;1;6;9;SO52831;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-15T00:00:00;2013-02-27T00:00:00;2013-02-22T00:00:00
388;20130215;20130227;20130222;19432;1;100;8;SO52838;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-15T00:00:00;2013-02-27T00:00:00;2013-02-22T00:00:00
380;20130216;20130228;20130223;18296;1;6;9;SO52841;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
386;20130216;20130228;20130223;24612;1;6;9;SO52842;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
382;20130216;20130228;20130223;24614;1;6;9;SO52843;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
578;20130216;20130228;20130223;11998;1;6;9;SO52844;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
560;20130216;20130228;20130223;14058;1;6;9;SO52845;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
580;20130216;20130228;20130223;17082;1;100;8;SO52850;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
590;20130216;20130228;20130223;16675;1;6;9;SO52877;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
578;20130216;20130228;20130223;26873;1;100;8;SO52882;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-02-16T00:00:00;2013-02-28T00:00:00;2013-02-23T00:00:00
580;20130217;20130301;20130224;24206;1;100;8;SO52890;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-02-17T00:00:00;2013-03-01T00:00:00;2013-02-24T00:00:00
583;20130217;20130301;20130224;24103;1;100;8;SO52891;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-02-17T00:00:00;2013-03-01T00:00:00;2013-02-24T00:00:00
574;20130217;20130301;20130224;25640;1;100;8;SO52929;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-17T00:00:00;2013-03-01T00:00:00;2013-02-24T00:00:00
382;20130218;20130302;20130225;24608;1;6;9;SO52930;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-18T00:00:00;2013-03-02T00:00:00;2013-02-25T00:00:00
355;20130218;20130302;20130225;11459;1;6;9;SO52959;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-02-18T00:00:00;2013-03-02T00:00:00;2013-02-25T00:00:00
376;20130219;20130303;20130226;18273;1;6;9;SO52963;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-19T00:00:00;2013-03-03T00:00:00;2013-02-26T00:00:00
384;20130219;20130303;20130226;23412;2;6;9;SO52964;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-19T00:00:00;2013-03-03T00:00:00;2013-02-26T00:00:00
353;20130219;20130303;20130226;11492;1;100;8;SO52965;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-02-19T00:00:00;2013-03-03T00:00:00;2013-02-26T00:00:00
587;20130219;20130303;20130226;14102;1;6;9;SO53000;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-02-19T00:00:00;2013-03-03T00:00:00;2013-02-26T00:00:00
576;20130219;20130303;20130226;14939;1;100;8;SO53002;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-19T00:00:00;2013-03-03T00:00:00;2013-02-26T00:00:00
378;20130219;20130303;20130226;18303;1;6;9;SO53003;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-19T00:00:00;2013-03-03T00:00:00;2013-02-26T00:00:00
390;20130220;20130304;20130227;16482;1;6;9;SO53004;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
355;20130220;20130304;20130227;11395;1;100;8;SO53006;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
566;20130220;20130304;20130227;27774;13;100;8;SO53057;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
570;20130220;20130304;20130227;27777;13;100;8;SO53058;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
575;20130220;20130304;20130227;28309;1;6;9;SO53059;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
606;20130220;20130304;20130227;26743;1;6;9;SO53060;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
605;20130220;20130304;20130227;26748;1;6;9;SO53061;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
599;20130220;20130304;20130227;12011;1;6;9;SO53062;1;1;1;539,99;539,99;0;0;294,5797;294,5797;539,99;43,1992;13,4998;;;2013-02-20T00:00:00;2013-03-04T00:00:00;2013-02-27T00:00:00
363;20130221;20130305;20130228;11470;2;100;8;SO53068;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-21T00:00:00;2013-03-05T00:00:00;2013-02-28T00:00:00
374;20130221;20130305;20130228;23764;1;100;8;SO53081;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-21T00:00:00;2013-03-05T00:00:00;2013-02-28T00:00:00
605;20130221;20130305;20130228;19770;1;6;9;SO53123;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-21T00:00:00;2013-03-05T00:00:00;2013-02-28T00:00:00
359;20130221;20130305;20130228;11460;1;6;9;SO53126;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-21T00:00:00;2013-03-05T00:00:00;2013-02-28T00:00:00
382;20130221;20130305;20130228;19450;1;100;8;SO53130;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-21T00:00:00;2013-03-05T00:00:00;2013-02-28T00:00:00
575;20130221;20130305;20130228;14428;1;100;8;SO53132;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-21T00:00:00;2013-03-05T00:00:00;2013-02-28T00:00:00
577;20130222;20130306;20130301;11997;1;6;9;SO53133;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-02-22T00:00:00;2013-03-06T00:00:00;2013-03-01T00:00:00
571;20130222;20130306;20130301;27770;1;100;8;SO53171;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-02-22T00:00:00;2013-03-06T00:00:00;2013-03-01T00:00:00
583;20130222;20130306;20130301;22946;1;6;9;SO53174;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-02-22T00:00:00;2013-03-06T00:00:00;2013-03-01T00:00:00
606;20130222;20130306;20130301;20160;2;6;9;SO53175;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-22T00:00:00;2013-03-06T00:00:00;2013-03-01T00:00:00
361;20130222;20130306;20130301;11096;1;6;9;SO53176;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-22T00:00:00;2013-03-06T00:00:00;2013-03-01T00:00:00
576;20130222;20130306;20130301;14425;1;100;8;SO53184;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-22T00:00:00;2013-03-06T00:00:00;2013-03-01T00:00:00
564;20130223;20130307;20130302;28208;1;6;9;SO53236;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-23T00:00:00;2013-03-07T00:00:00;2013-03-02T00:00:00
561;20130223;20130307;20130302;11002;1;6;9;SO53237;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-23T00:00:00;2013-03-07T00:00:00;2013-03-02T00:00:00
363;20130224;20130308;20130303;11421;2;100;8;SO53240;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-24T00:00:00;2013-03-08T00:00:00;2013-03-03T00:00:00
361;20130224;20130308;20130303;11423;1;100;8;SO53241;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-24T00:00:00;2013-03-08T00:00:00;2013-03-03T00:00:00
590;20130224;20130308;20130303;20860;1;100;8;SO53250;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-02-24T00:00:00;2013-03-08T00:00:00;2013-03-03T00:00:00
376;20130225;20130309;20130304;18248;1;6;9;SO53289;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
363;20130225;20130309;20130304;12738;1;100;8;SO53291;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
579;20130225;20130309;20130304;26884;1;100;8;SO53329;1;1;1;1214,85;1214,85;0;0;755,1508;755,1508;1214,85;97,188;30,3713;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
581;20130225;20130309;20130304;18702;1;6;9;SO53330;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
605;20130225;20130309;20130304;20418;1;6;9;SO53331;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
605;20130225;20130309;20130304;28114;1;6;9;SO53332;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
605;20130225;20130309;20130304;20156;1;6;9;SO53333;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
573;20130225;20130309;20130304;28217;1;6;9;SO53334;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
575;20130225;20130309;20130304;28714;1;6;9;SO53335;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
584;20130225;20130309;20130304;20151;1;6;9;SO53336;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
596;20130225;20130309;20130304;11944;1;6;9;SO53337;1;1;1;539,99;539,99;0;0;294,5797;294,5797;539,99;43,1992;13,4998;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
390;20130225;20130309;20130304;19429;1;100;8;SO53342;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-25T00:00:00;2013-03-09T00:00:00;2013-03-04T00:00:00
378;20130226;20130310;20130305;13520;1;6;9;SO53345;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-26T00:00:00;2013-03-10T00:00:00;2013-03-05T00:00:00
376;20130226;20130310;20130305;18485;1;6;9;SO53346;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-26T00:00:00;2013-03-10T00:00:00;2013-03-05T00:00:00
374;20130226;20130310;20130305;18260;1;6;9;SO53347;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-26T00:00:00;2013-03-10T00:00:00;2013-03-05T00:00:00
378;20130226;20130310;20130305;18284;1;6;9;SO53348;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-26T00:00:00;2013-03-10T00:00:00;2013-03-05T00:00:00
380;20130226;20130310;20130305;18297;1;6;9;SO53349;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-26T00:00:00;2013-03-10T00:00:00;2013-03-05T00:00:00
359;20130226;20130310;20130305;11461;1;6;9;SO53392;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-26T00:00:00;2013-03-10T00:00:00;2013-03-05T00:00:00
390;20130227;20130311;20130306;23413;1;6;9;SO53398;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
378;20130227;20130311;20130306;26399;1;100;8;SO53413;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
583;20130227;20130311;20130306;14010;1;6;9;SO53439;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
606;20130227;20130311;20130306;20416;1;6;9;SO53440;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
606;20130227;20130311;20130306;27746;1;6;9;SO53441;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
596;20130227;20130311;20130306;15790;1;6;9;SO53442;1;1;1;539,99;539,99;0;0;294,5797;294,5797;539,99;43,1992;13,4998;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
584;20130227;20130311;20130306;13255;1;100;8;SO53448;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
575;20130227;20130311;20130306;14207;1;100;8;SO53449;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-27T00:00:00;2013-03-11T00:00:00;2013-03-06T00:00:00
359;20130228;20130312;20130307;11605;1;100;8;SO53628;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-02-28T00:00:00;2013-03-12T00:00:00;2013-03-07T00:00:00
567;20130228;20130312;20130307;27801;1;100;8;SO53652;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-02-28T00:00:00;2013-03-12T00:00:00;2013-03-07T00:00:00
380;20130228;20130312;20130307;18692;1;6;9;SO53653;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-02-28T00:00:00;2013-03-12T00:00:00;2013-03-07T00:00:00
580;20130228;20130312;20130307;18723;1;6;9;SO53654;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-02-28T00:00:00;2013-03-12T00:00:00;2013-03-07T00:00:00
604;20130228;20130312;20130307;20812;1;6;9;SO53655;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-02-28T00:00:00;2013-03-12T00:00:00;2013-03-07T00:00:00
355;20130228;20130312;20130307;11908;1;6;9;SO53656;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-02-28T00:00:00;2013-03-12T00:00:00;2013-03-07T00:00:00
576;20130228;20130312;20130307;25681;1;100;8;SO53661;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-02-28T00:00:00;2013-03-12T00:00:00;2013-03-07T00:00:00
386;20130301;20130313;20130308;23416;1;6;9;SO53662;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
357;20130301;20130313;20130308;12291;2;100;8;SO53663;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
380;20130301;20130313;20130308;27309;1;100;8;SO53678;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
561;20130301;20130313;20130308;28948;1;6;9;SO53709;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
378;20130301;20130313;20130308;18735;1;6;9;SO53710;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
355;20130301;20130313;20130308;11462;1;6;9;SO53712;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
355;20130301;20130313;20130308;11894;1;6;9;SO53713;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
605;20130301;20130313;20130308;22481;1;100;8;SO53719;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-03-01T00:00:00;2013-03-13T00:00:00;2013-03-08T00:00:00
376;20130302;20130314;20130309;18489;1;6;9;SO53720;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-02T00:00:00;2013-03-14T00:00:00;2013-03-09T00:00:00
586;20130302;20130314;20130309;27791;1;100;8;SO53764;1;1;1;742,35;742,35;0;0;461,4448;461,4448;742,35;59,388;18,5588;;;2013-03-02T00:00:00;2013-03-14T00:00:00;2013-03-09T00:00:00
561;20130302;20130314;20130309;11008;1;6;9;SO53765;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-03-02T00:00:00;2013-03-14T00:00:00;2013-03-09T00:00:00
372;20130302;20130314;20130309;18716;1;6;9;SO53766;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-02T00:00:00;2013-03-14T00:00:00;2013-03-09T00:00:00
353;20130302;20130314;20130309;11754;2;6;9;SO53768;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-02T00:00:00;2013-03-14T00:00:00;2013-03-09T00:00:00
363;20130302;20130314;20130309;11917;1;6;9;SO53769;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-03-02T00:00:00;2013-03-14T00:00:00;2013-03-09T00:00:00
378;20130303;20130315;20130310;18486;1;6;9;SO53772;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-03T00:00:00;2013-03-15T00:00:00;2013-03-10T00:00:00
388;20130303;20130315;20130310;23523;1;6;9;SO53773;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-03-03T00:00:00;2013-03-15T00:00:00;2013-03-10T00:00:00
376;20130303;20130315;20130310;27316;1;100;8;SO53784;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-03T00:00:00;2013-03-15T00:00:00;2013-03-10T00:00:00
589;20130303;20130315;20130310;13795;1;100;8;SO53785;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-03-03T00:00:00;2013-03-15T00:00:00;2013-03-10T00:00:00
374;20130303;20130315;20130310;18694;1;6;9;SO53822;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-03T00:00:00;2013-03-15T00:00:00;2013-03-10T00:00:00
357;20130303;20130315;20130310;11916;1;6;9;SO53824;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-03T00:00:00;2013-03-15T00:00:00;2013-03-10T00:00:00
372;20130304;20130316;20130311;18488;1;6;9;SO53830;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-04T00:00:00;2013-03-16T00:00:00;2013-03-11T00:00:00
582;20130304;20130316;20130311;18726;1;6;9;SO53862;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-03-04T00:00:00;2013-03-16T00:00:00;2013-03-11T00:00:00
606;20130304;20130316;20130311;20420;2;6;9;SO53863;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-03-04T00:00:00;2013-03-16T00:00:00;2013-03-11T00:00:00
584;20130304;20130316;20130311;20425;1;6;9;SO53864;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-03-04T00:00:00;2013-03-16T00:00:00;2013-03-11T00:00:00
353;20130304;20130316;20130311;11768;2;6;9;SO53865;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-04T00:00:00;2013-03-16T00:00:00;2013-03-11T00:00:00
353;20130304;20130316;20130311;11915;1;6;9;SO53866;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-04T00:00:00;2013-03-16T00:00:00;2013-03-11T00:00:00
605;20130304;20130316;20130311;22477;1;100;8;SO53871;1;1;1;539,99;539,99;0;0;343,6496;343,6496;539,99;43,1992;13,4998;;;2013-03-04T00:00:00;2013-03-16T00:00:00;2013-03-11T00:00:00
390;20130305;20130317;20130312;24901;1;6;9;SO53874;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
390;20130305;20130317;20130312;23531;1;6;9;SO53875;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
357;20130305;20130317;20130312;12130;2;100;8;SO53876;1;1;1;2319,99;2319,99;0;0;1265,6195;1265,6195;2319,99;185,5992;57,9998;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
580;20130305;20130317;20130312;14128;1;6;9;SO53910;1;1;1;1700,99;1700,99;0;0;1082,51;1082,51;1700,99;136,0792;42,5248;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
573;20130305;20130317;20130312;28927;1;6;9;SO53911;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
378;20130305;20130317;20130312;18724;1;6;9;SO53912;1;1;1;2443,35;2443,35;0;0;1554,9479;1554,9479;2443,35;195,468;61,0838;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
593;20130305;20130317;20130312;15831;1;6;9;SO53913;1;1;1;564,99;564,99;0;0;308,2179;308,2179;564,99;45,1992;14,1248;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
359;20130305;20130317;20130312;11765;1;6;9;SO53915;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
359;20130305;20130317;20130312;11899;1;6;9;SO53916;1;1;1;2294,99;2294,99;0;0;1251,9813;1251,9813;2294,99;183,5992;57,3748;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
562;20130305;20130317;20130312;15101;1;100;8;SO53919;1;1;1;2384,07;2384,07;0;0;1481,9379;1481,9379;2384,07;190,7256;59,6018;;;2013-03-05T00:00:00;2013-03-17T00:00:00;2013-03-12T00:00:00
384;20130306;20130318;20130313;24900;1;6;9;SO53920;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-03-06T00:00:00;2013-03-18T00:00:00;2013-03-13T00:00:00
382;20130306;20130318;20130313;23529;1;6;9;SO53921;1;1;1;1120,49;1120,49;0;0;713,0798;713,0798;1120,49;89,6392;28,0123;;;2013-03-06T00:00:00;2013-03-18T00:00:00;2013-03-13T00:00:00
590;20130306;20130318;20130313;14259;2;6;9;SO53966;1;1;1;769,49;769,49;0;0;419,7784;419,7784;769,49;61,5592;19,2373;;;2013-03-06T00:00:00;2013-03-18T00:00:00;2013-03-13T00:00:00
